graph_id,source_node,target_node,weight
49,5,10,0.37015659387183575
49,6,7,0.9118898784509097
49,6,8,0.7311260497613908
49,7,8,0.6905620470334539
49,7,9,0.5783295089709282
49,7,10,0.29299275454508866
49,8,10,0.7641112445875212
49,9,12,0.5917109468459326
49,10,12,0.4438685753462891
49,11,12,0.22107414574344733
50,0,1,0.16282678055914862
50,0,2,0.520717159314105
50,0,6,0.9575781179639787
50,0,9,0.6389406489934495
50,1,10,0.995502975595648
50,2,3,0.5269133439790954
50,2,7,0.5986586383617445
50,3,4,0.695771953615188
50,3,7,0.6345681362480429
50,4,5,0.7106913910494492
50,4,8,0.6435535806323801
50,5,7,0.3012853243051771
50,6,8,0.3401806378671626
50,7,10,0.6310572806372875
50,8,10,0.3417595622923205
50,9,10,0.225410170894872
51,0,1,0.37115873540311417
51,0,2,0.8518269120067749
51,0,4,0.8806843976757637
51,0,9,0.8510144128452152
51,1,5,0.739940511679425
51,1,8,0.9581572935893735
51,2,3,0.930977027399638
51,2,6,0.4509266121860077
51,2,7,0.3394513985452777
51,2,8,0.8441495190966748
51,3,5,0.9186514118976641
51,3,6,0.3184553359490102
51,4,5,0.8097212459162084
51,4,7,0.8322569825532692
51,4,8,0.9803420357154763
51,5,10,0.18760519391927002
51,6,10,0.6107860725554735
51,7,8,0.40532861203884907
51,8,10,0.5369623899174117
51,9,10,0.7615629246657547
52,0,1,0.8560993228970829
52,0,2,0.12997390461181707
52,0,3,0.7979762481323911
52,0,4,0.5784700199185697
52,0,5,0.8622110291197437
52,0,6,0.6572515668358843
52,0,8,0.4732368820802374
52,0,10,0.18348983051631573
52,1,11,0.8351007025800197
52,2,11,0.1849349746290918
52,3,7,0.5893399857844507
52,4,9,0.7722590677161192
52,5,11,0.15311486059615198
52,6,11,0.2136009906556609
52,7,11,0.1361781047335869
52,8,11,0.5672892577149604
52,9,11,0.6423731676112943
52,10,11,0.40931794197677496
53,0,1,0.2740932495326249
53,0,2,0.35976320925820837
53,0,4,0.3475797165590863
53,0,10,0.799096745548447
53,1,11,0.6447893293780033
53,2,3,0.539741072723845
53,2,5,0.3621423995146462
53,2,8,0.5115167015448588
53,3,7,0.5876256870461789
53,4,5,0.7335879775250576
53,5,6,0.29364274179041827
53,5,8,0.9727180839677817
53,5,9,0.5712295036441831
53,6,11,0.13096711847936027
53,7,11,0.3845883359047496
53,8,11,0.49601790181045735
53,9,11,0.2309308721618451
53,10,11,0.7219763465505966
54,0,1,0.18213916242066017
54,0,2,0.2339337071562423
54,0,10,0.8633253625310204
54,1,4,0.6849778359896488
54,1,5,0.5379213872711627
54,1,6,0.649966531338538
54,1,7,0.8670521668065383
54,1,8,0.30083866551980026
54,1,9,0.6074072821004701
54,2,3,0.14655860487449235
54,2,4,0.23171842494258174
54,2,6,0.7003785010399765
54,2,9,0.5495493859932139
54,3,5,0.41014211208791485
54,3,6,0.6580032266309046
54,3,8,0.1419634413324596
54,4,6,0.565092478549244
54,4,7,0.5304677884092337
54,5,8,0.49300667538297416
54,6,7,0.6464041739083407
54,6,8,0.7504630762321224
54,7,8,0.759912455716589
54,8,11,0.9723004706841111
54,9,11,0.938600787501207
54,10,11,0.8174098274006105
55,0,1,0.7279108740515665
55,0,2,0.6900786068979402
55,0,3,0.4870707061706697
55,0,4,0.4851392954347987
55,0,8,0.6725114866638269
55,0,9,0.5480210605844144
55,1,10,0.6589320923617932
55,2,10,0.44257604697506636
55,3,10,0.21443006226745795
55,4,5,0.5983724926848832
55,4,6,0.7893089343578874
55,5,7,0.8645247076930326
55,6,7,0.23386422120254666
55,7,10,0.9268847465495649
55,8,10,0.6015676853351649
55,9,10,0.8849022798282523
56,0,1,0.9334463668943148
56,0,5,0.26814303497359665
56,0,6,0.8203778268072194
56,0,13,0.12295222365724681
56,1,2,0.4294194235634594
56,1,4,0.5324541628249158
56,1,8,0.5164016287336688
56,1,11,0.15410868840991473
56,2,3,0.13964609673601486
56,2,10,0.2949971570071257
56,2,11,0.91095527184598
56,2,12,0.27725570624850954
56,3,7,0.5952550995227808
56,3,8,0.1498105502416799
56,3,10,0.1978341103636054
56,4,7,0.3138359572299507
56,4,8,0.6774244309277736
56,4,9,0.28961824313910345
56,4,10,0.8668513170360025
56,5,7,0.7902529417735559
56,5,9,0.6840115992841057
56,5,10,0.5746000487977321
56,5,12,0.44420891688758357
56,6,8,0.18671103738061962
56,7,10,0.5376170210980594
56,8,14,0.28154344630380523
56,9,14,0.3982412701772726
56,10,11,0.8507864173374646
56,11,14,0.9018076090887165
56,12,14,0.1084097197339307
56,13,14,0.7791068096976538
57,0,1,0.24343618651266816
57,0,2,0.11179607179208333
57,0,3,0.5729348598471128
57,0,4,0.5690002130329194
57,0,7,0.7339402138652725
57,0,8,0.3968633771992779
57,1,9,0.3255661012733345
57,2,9,0.759142136953952
57,3,9,0.11331022998035793
57,4,5,0.7610879833010721
57,4,6,0.3921300008029558
57,5,6,0.12867730599893942
57,6,9,0.4618683792592493
57,7,9,0.2770429101884297
57,8,9,0.9751346448122441
58,0,1,0.9761092982163755
58,0,7,0.17707875005622697
58,0,8,0.5318956036587149
58,1,2,0.9550047082555629
58,1,4,0.5526476886893119
58,1,6,0.6730347764066901
58,2,3,0.9123226685127803
58,2,5,0.4853977341050737
58,3,9,0.39490261834548157
58,4,5,0.46147063982791037
58,5,6,0.8522057439122654
58,6,9,0.79581929491067
58,7,9,0.6557051237394038
58,8,9,0.9752063061228448
59,0,1,0.7173988699509617
59,0,2,0.7500937876626518
59,0,3,0.18407335738222275
59,0,7,0.7227535734203513
59,0,8,0.14800354629388637
59,1,4,0.4920403650647952
59,2,5,0.9273279448653675
59,3,5,0.16900041341522437
59,4,5,0.45052984049431843
59,4,6,0.5009389860197678
59,5,9,0.5727877057518045
59,6,9,0.9983088015740145
59,7,9,0.426791923995828
59,8,9,0.7612948637899366
60,0,1,0.4649849083091837
60,0,2,0.8485308891449788
60,0,3,0.1422921842761684
60,0,10,0.2231606410301105
60,1,4,0.9198627598528442
60,1,5,0.6777539165492412
60,1,6,0.17230234833378077
60,1,7,0.8468888274365196
60,2,4,0.19225884214548006
60,2,8,0.596805391805152
60,3,5,0.45789647821341506
60,3,8,0.5102740430914419
60,3,9,0.44850569689008457
60,4,5,0.4171829754147094
60,5,8,0.8802758026243882
60,6,7,0.4964190943602347
60,7,11,0.3193790606377289
60,8,9,0.4148484818242454
60,9,11,0.2532677854160254
60,10,11,0.37863367640537415
61,0,1,0.7231503138652371
61,0,11,0.7672048068513421
61,1,2,0.6147644054146586
61,1,3,0.4312509573667064
61,1,4,0.15131482822537373
61,1,8,0.5763853713434061
61,2,4,0.8663529062997363
61,2,6,0.30857537900394766
61,2,7,0.8361055450076741
61,3,4,0.8220275879258806
61,3,5,0.9439443613318322
61,3,8,0.7542484962261476
61,4,8,0.9972748019993132
61,5,6,0.11623597876953937
61,6,12,0.48230713862795505
61,7,12,0.8075035415127604
61,8,9,0.34418051581806053
61,8,10,0.8896304146809775
61,9,12,0.16266131172598836
61,10,12,0.7077474925595586
61,11,12,0.5660846874381918
62,0,1,0.5290053906368246
62,0,2,0.5968771728921797
62,0,11,0.5745074417244159
62,1,3,0.9794848778101944
62,1,5,0.2606300622994147
62,1,6,0.30956795528513154
62,1,7,0.47951245518558683
62,1,10,0.7740113640464129
62,2,4,0.35483229147034745
62,2,8,0.5094387553134647
62,2,9,0.22450818038777337
62,2,10,0.6797816448356846
62,3,5,0.8594691282953093
62,3,7,0.4714170589785507
62,3,9,0.9848976246769945
62,3,10,0.7671698638159904
62,4,6,0.5154706452219409
62,4,10,0.21805196549062145
62,5,6,0.49844801607584877
62,5,7,0.4468913416792609
62,5,9,0.1342773061463761
62,5,10,0.2466031959120457
62,6,7,0.6738133919899348
62,6,8,0.815034846356584
62,6,10,0.23774113666879398
62,7,8,0.8763606928208825
62,7,9,0.24306053807913622
62,7,10,0.756413317078904
62,8,12,0.346546369294244
62,9,10,0.34537707482263513
62,10,12,0.6995173029007079
62,11,12,0.22007011255855363
63,0,1,0.46188961801385475
63,0,2,0.9543675853712601
63,0,3,0.21252624215772045
63,0,4,0.44105539576893604
63,0,9,0.9437636924642041
63,1,5,0.8356461539913403
63,1,7,0.21285767153788454
63,2,6,0.33508065560291245
63,3,8,0.4529321857496921
63,4,5,0.860438666934009
63,5,10,0.7709864226382296
63,6,8,0.9850295328097953
63,7,8,0.7675130434318213
63,8,10,0.5056660721572515
63,9,10,0.11171101681656653
64,0,1,0.49939269858770674
64,0,5,0.8067609630759615
64,0,6,0.38118504697776767
64,0,11,0.859270882447655
64,1,2,0.7120504031988019
64,2,3,0.6387893476393924
64,2,4,0.5745763038290804
64,3,8,0.5473567130801761
64,3,9,0.8653546090227089
64,4,7,0.26283928499763054
64,5,12,0.5564367017251253
64,6,7,0.859751589094194
64,6,8,0.8826291021086243
64,7,12,0.1246795180560161
64,8,10,0.6998501432593038
64,9,10,0.8319845760854084
64,10,12,0.7917111662315638
64,11,12,0.7968813772964206
65,0,1,0.1470352243108444
65,0,2,0.18495479895964956
65,0,3,0.10143844827190383
65,0,7,0.4147430091042589
65,0,9,0.9830727621632745
65,1,4,0.1381835518321971
65,2,5,0.6724547904014103
65,2,6,0.7774444448619563
65,3,8,0.6459745709511521
65,4,10,0.737012986191178
65,5,10,0.9928105247982201
65,6,10,0.35284164470743007
65,7,10,0.3286653437497755
65,8,10,0.166430348215876
65,9,10,0.5334242078901565
66,0,1,0.16103298581155914
66,0,2,0.6800588063507261
66,0,9,0.795546635996202
66,1,4,0.26032706369220193
66,1,5,0.8594150182527845
66,1,6,0.6364414888455866
66,1,8,0.8098937592571466
66,2,3,0.3760368782855811
66,2,4,0.5325470410960447
66,2,6,0.6173203637630403
66,2,7,0.2958819019484722
66,2,8,0.3134171898942777
66,3,4,0.6975394961015801
66,3,8,0.3175354856285804
66,4,6,0.551003610374745
66,5,6,0.7125636730619692
66,6,8,0.5071707507711837
66,7,10,0.6510244079098062
66,8,10,0.18029163402561915
66,9,10,0.12498727723250408
67,0,1,0.2504225605420616
67,0,2,0.15637566857295274
67,0,3,0.4235468138145454
67,0,4,0.9350806184321843
67,0,5,0.7568512702067066
67,0,6,0.7009023722712593
67,0,8,0.4971044964471174
67,0,10,0.4498083348661509
67,0,11,0.417617899049434
67,0,12,0.2804810428277611
67,1,13,0.773909370912327
67,2,7,0.2658569571560313
67,3,13,0.33843379271009677
67,4,13,0.808141130779092
67,5,13,0.30948134955770834
67,6,13,0.4901893041232438
67,7,9,0.38169869129706724
67,8,13,0.7508732135395847
67,9,13,0.6224923656176481
67,10,13,0.8419439984274396
67,11,13,0.3238374914159937
67,12,13,0.525096576507293
68,0,1,0.8112011912085609
68,0,2,0.30387701540492335
68,0,5,0.6690975683231623
68,0,6,0.4596669504776598
68,0,7,0.1550445689397529
68,0,9,0.41755120354649033
68,1,10,0.3393789713187143
68,2,3,0.43600965429488403
68,2,4,0.9146100680175635
68,2,8,0.6724687967973101
68,3,8,0.8337549010722554
68,4,8,0.7077790995875727
68,5,10,0.10871860052534771
68,6,10,0.18235782375428827
68,7,10,0.7360416890590887
68,8,10,0.37707008838425427
68,9,10,0.3260324037938104
69,0,1,0.42102604956781053
69,0,2,0.7707807578429567
69,0,3,0.9444093318334272
69,0,4,0.5782041122556899
69,0,5,0.1908072614267782
69,0,6,0.10060743776834556
69,0,7,0.24490217515741572
69,0,8,0.3518512887112272
69,0,9,0.410349271515118
69,0,11,0.10797385174605106
69,1,12,0.9459471539088357
69,2,12,0.9360584273838909
69,3,12,0.9416471793718472
69,4,12,0.27315277797727144
69,5,12,0.5134987195987085
69,6,12,0.1476181689828874
69,7,10,0.1879870256622786
69,8,12,0.42874329284602153
69,9,12,0.5702555431795862
69,10,12,0.8960015442055664
69,11,12,0.781983332893801
70,0,1,0.31633851894993925
70,0,2,0.7451013178114466
70,0,10,0.432220979835921
70,1,3,0.7469139113472112
70,1,5,0.3824230665484888
70,1,8,0.2153298472005009
70,2,5,0.20636087707406153
70,2,7,0.43550496753963985
70,3,4,0.6724091539568078
70,3,8,0.8246839970484402
70,3,9,0.8950727675705584
70,4,7,0.9754758745837566
70,4,8,0.40564517193122807
70,5,6,0.7207410596038645
70,5,8,0.7071693751547348
70,6,11,0.8381493103632536
70,7,11,0.11719734592405545
70,8,11,0.9810064585945967
70,9,11,0.23722205721317968
70,10,11,0.5525417936093922
71,0,1,0.49263139516862553
71,0,2,0.6797412740090096
71,0,3,0.29870641062867487
71,0,5,0.929695238301504
71,0,10,0.25055984032187284
71,1,6,0.9404005635003371
71,1,7,0.1640129942247902
71,1,9,0.2900767664616206
71,2,4,0.4012113920744983
71,2,7,0.24864318104881503
71,3,6,0.5413292452357333
71,3,8,0.7194352452291952
71,3,9,0.6714504052750252
71,4,8,0.34259313602824154
71,5,6,0.27220039745847296
71,5,7,0.7620348417742204
71,5,8,0.9774888432311731
71,6,9,0.6431070101112655
71,7,9,0.49868640934665587
71,8,9,0.8076557467561297
71,9,11,0.15537618577878873
71,10,11,0.9676585775025984
72,0,1,0.4594221442481363
72,0,2,0.8688894770673278
72,0,3,0.727736852889667
72,0,8,0.10980486126095573
72,1,4,0.4377276820870266
72,1,5,0.32888486412824525
72,1,6,0.8986918020606236
72,2,4,0.45607517439104717
72,2,5,0.8093009454101928
72,3,9,0.49615258518148264
72,4,7,0.8893026308297259
72,5,9,0.7655348863186177
72,6,9,0.23129893455363534
72,7,9,0.3842890301729428
72,8,9,0.7893371141026511
73,0,1,0.32682632772968734
73,0,2,0.2927359716954411
73,0,3,0.5486684668996281
73,0,8,0.7933536901315484
73,1,7,0.4546686278894051
73,2,4,0.3034550191050473
73,2,5,0.5169389654818355
73,2,6,0.12518043401415152
73,3,4,0.7790696277321149
73,4,9,0.19938078541523452
73,5,9,0.42658043752668173
73,6,9,0.7670372590998722
73,7,9,0.4019978640412376
73,8,9,0.48393396977775915
74,0,1,0.8273585222223508
74,0,2,0.3450740599357141
74,0,4,0.29916547437999674
74,0,6,0.8096133559270742
74,0,10,0.7934628110166349
74,1,3,0.43922445940356003
74,1,7,0.14329165814062345
74,2,5,0.6424263803024713
74,2,7,0.20579481066463934
74,3,5,0.9062697509287903
74,3,8,0.6093192925648835
74,4,5,0.19637319472070325
74,4,8,0.2951251016328119
74,4,9,0.8866958123996492
74,5,11,0.9222829255121284
74,6,11,0.47080772228948875
74,7,9,0.750629153271132
74,8,11,0.23732349594332647
74,9,11,0.48057523212198494
74,10,11,0.7133080537868288
75,0,1,0.960132588555532
75,0,2,0.7409400230815524
75,0,3,0.162557817358573
75,0,8,0.6766176958429659
75,0,10,0.21156576420710577
75,1,4,0.9847304892542604
75,1,5,0.30655124624402164
75,1,7,0.25121461481187524
75,2,9,0.3518659164142718
75,3,5,0.2867495272994037
75,3,9,0.9409926564575296
75,4,11,0.7357615336447013
75,5,6,0.9665165969469712
75,6,11,0.17075001116541597
75,7,11,0.9825072288856935
75,8,9,0.22319714576327
75,9,11,0.44099351271861753
75,10,11,0.4391428521619676
76,0,1,0.7518415918164102
76,0,2,0.1871287512325728
76,0,3,0.9851427881539927
76,0,8,0.3224694555165888
76,1,4,0.42588701108589266
76,1,5,0.6976190272878803
76,1,6,0.34695482450695
76,1,7,0.25760638520650964
76,2,4,0.8977840411390476
76,3,5,0.6182741430817749
76,4,9,0.5150533880970714
76,5,7,0.9222278288351649
76,6,9,0.7930865732517706
76,7,9,0.8223499736259979
76,8,9,0.28120046953844224
77,0,1,0.27300244978425825
77,0,2,0.33055647636017366
77,0,4,0.9877897685398915
77,0,9,0.5709495445160836
77,0,10,0.2808292747800944
77,1,5,0.9974580370296323
77,1,7,0.7318727399459305
77,1,8,0.3196891089451046
77,2,3,0.4121863498372327
77,2,6,0.33661892898759604
77,3,11,0.5283693843916931
77,4,5,0.7829650506409717
77,5,6,0.7179754460109046
77,6,7,0.6503117394283585
77,7,11,0.569016166862555
77,8,11,0.43297513566396495
77,9,11,0.9283916530977004
77,10,11,0.20646535756199363
78,0,1,0.6387885249530704
78,0,2,0.18622713125237023
78,0,8,0.21365098364458213
78,0,10,0.3611856785485107
78,1,4,0.9973632445089395
78,1,6,0.5721875552647799
78,1,7,0.3350337051956087
78,2,3,0.8311136143668498
78,2,5,0.9822239526301588
78,2,7,0.735920059866948
78,2,9,0.3371234001328989
78,3,9,0.9051160069381675
78,4,6,0.6793224580950799
78,5,6,0.5567463733571394
78,5,7,0.7606026174709252
78,6,7,0.16205838339198805
78,7,11,0.9262137409769059
78,8,9,0.6310382986334395
78,9,11,0.6580306038017911
78,10,11,0.6237873125106431
79,0,1,0.2073156933587969
79,0,2,0.8618825825103635
79,0,4,0.13563970508700846
79,0,7,0.46991339482284633
79,0,10,0.4323389350305348
79,1,3,0.12969084515787285
79,1,6,0.1665425745281765
79,1,8,0.14467323156891884
79,2,11,0.7490020671931011
79,3,8,0.47844470714463305
79,3,9,0.43007029133376595
79,4,5,0.8740201588889581
79,4,8,0.8240455039144342
79,5,8,0.9349209605946944
79,6,9,0.514018351367314
79,7,8,0.8504819748340784
79,8,11,0.7503239740688462
79,9,11,0.23910165215267398
79,10,11,0.2832292251256006
80,0,1,0.8307234832348697
80,0,2,0.8217510773070653
80,0,10,0.855506117161947
80,1,5,0.5685948827719793
80,1,6,0.2748477059883297
80,1,7,0.6639598206306495
80,1,9,0.8307114775635561
80,2,3,0.3211159831050694
80,2,4,0.7449569371448347
80,2,5,0.31866026409565196
80,2,6,0.3803460570473074
80,2,8,0.10097341476650573
80,2,9,0.5693042903965133
80,3,9,0.3431194725594297
80,4,7,0.5369970332510801
80,4,8,0.2406310476375994
80,4,9,0.3585186104043987
80,5,8,0.7685279966547486
80,5,9,0.6404863116233899
80,6,9,0.676898699538338
80,7,8,0.4905184920886695
80,7,9,0.2132244101991591
80,8,11,0.7189747603298953
80,9,11,0.59133416546925
80,10,11,0.39255830141672543
81,0,1,0.6162924984520152
81,0,11,0.8348676460939716
81,1,2,0.5088129342110715
81,1,3,0.6201929116483994
81,1,4,0.5588650985045022
81,1,10,0.18254584889492387
81,2,5,0.28007034897946015
81,2,8,0.9878571935383068
81,2,9,0.2884385280262447
81,3,5,0.7955132041863617
81,3,6,0.9124982083215475
81,3,7,0.36192345303011497
81,3,8,0.38188490247119755
81,3,10,0.21880780922615506
81,4,5,0.7883843200902119
81,4,7,0.3700080858658392
81,5,7,0.9863885454275072
81,5,8,0.9880373242725353
81,6,10,0.22626561419925761
81,7,8,0.2694093742250654
81,8,10,0.5688851109501781
81,9,10,0.991087576524439
81,10,12,0.7172533803942297
81,11,12,0.279241629736186
82,0,1,0.5033378612055528
82,0,2,0.7676386128571082
82,0,3,0.6551945317442286
82,0,4,0.8401870499138597
82,0,10,0.5221187388962552
82,1,5,0.6386718841734859
82,1,6,0.10497135301142219
82,2,7,0.9763893889657718
82,2,8,0.45922393415596374
82,2,9,0.5856964481791368
82,3,6,0.6305326725712018
82,4,11,0.6125057324642668
82,5,9,0.16038860108923753
82,6,11,0.22361938079536453
82,7,8,0.8485883722191273
82,7,9,0.5737135694007479
82,8,11,0.32263147673148684
82,9,11,0.559318303609035
82,10,11,0.6636629604616141
83,0,1,0.9132264292198073
83,0,2,0.2902260797108973
83,0,7,0.8142869355062056
83,0,9,0.2142222360387861
83,1,3,0.48280085915667936
83,1,5,0.1440251722205156
83,1,6,0.8246422129255824
83,2,4,0.7154639522091073
83,2,6,0.7911932506414416
83,2,8,0.6754245574618738
83,3,10,0.16746345054705059
83,4,8,0.9776736269089237
83,5,10,0.862105579377413
83,6,8,0.22718193733606104
83,7,10,0.4656953334891629
83,8,10,0.6299198777311517
83,9,10,0.1779360170686657
84,0,1,0.4354804546603708
84,0,9,0.6861393643491853
84,1,2,0.28102676552262296
84,1,3,0.16134211114366317
84,1,5,0.3350413150733749
84,2,4,0.31090760077923046
84,2,6,0.623733458050008
84,2,8,0.697572767970506
84,3,5,0.9190217881174881
84,3,8,0.7811256730852647
84,4,5,0.5752921581515715
84,4,6,0.3414526112520383
84,5,7,0.703381600041756
84,6,10,0.891756322551267
84,7,10,0.5614535372756553
84,8,10,0.25188383905689415
84,9,10,0.5080965505863501
85,0,1,0.5901263152335494
85,0,3,0.687943437176775
85,0,9,0.8054819621903336
85,1,2,0.7558330344520426
85,1,5,0.5202893005016922
85,1,6,0.32013595594724586
85,1,7,0.14759954130858016
85,2,4,0.7052808326276971
85,2,6,0.2680353224192717
85,2,7,0.6500266701405677
85,2,8,0.31137193301193306
85,3,4,0.2633418269557113
85,3,5,0.20828893699127338
85,3,7,0.7954378806427663
85,3,8,0.3306852692922397
85,4,6,0.9444388849285276
85,4,8,0.42557536606867163
85,5,6,0.8181866007603388
85,5,7,0.8683682724928147
85,5,8,0.8117099304927171
85,6,10,0.27780001361092344
85,7,8,0.1115630011952633
85,8,10,0.1795908915717978
85,9,10,0.39724201902621936
86,0,1,0.9983786780979815
86,0,2,0.6926901090416637
86,0,3,0.5698574297297186
86,0,4,0.3004941401112057
86,0,6,0.4757245791194382
86,0,9,0.3354287753282495
86,1,10,0.3190992244438028
86,2,7,0.6818171217738092
86,3,5,0.7095440416494276
86,4,10,0.38225886863556136
86,5,10,0.7924562195625794
86,6,8,0.5003021422963567
86,7,10,0.2560451797086256
86,8,10,0.505371196809058
86,9,10,0.19199044719757802
87,0,1,0.8910874117184223
87,0,2,0.8469977027926974
87,0,4,0.7002822893168261
87,0,10,0.5245883118762398
87,1,3,0.9336086501761247
87,1,9,0.47039860853978077
87,2,5,0.18730942985008758
87,2,6,0.10862807270729297
87,2,8,0.9237417217679571
87,3,5,0.9520745120337467
87,3,6,0.4930025248903467
87,4,7,0.5774299868523881
87,4,8,0.8505231207556914
87,4,9,0.9807185853867246
87,5,7,0.9077181003862275
87,5,9,0.6003047326673578
87,6,8,0.9650370021906741
87,7,8,0.8039230039886401
87,8,11,0.30603209374219065
87,9,11,0.35030124990036604
87,10,11,0.6998055909570833
88,0,1,0.811090856887231
88,0,2,0.15898360234954398
88,0,5,0.2293715029137421
88,0,10,0.23038797248648651
88,1,3,0.8000197600745128
88,1,4,0.5107686723484973
88,2,6,0.7254446823315631
88,3,9,0.2668474995716551
88,4,7,0.6858307240243907
88,5,8,0.2531581179396003
88,6,11,0.9319298056308145
88,7,11,0.9501122465755804
88,8,11,0.32826978647440974
88,9,11,0.5109372905102564
88,10,11,0.6644850421853002
89,0,1,0.59603240208909
89,0,2,0.41513158788329885
89,0,4,0.14061938444893562
89,0,8,0.37548799075980654
89,1,3,0.8133367567452691
89,1,5,0.2600826874193083
89,2,7,0.3133655332753742
89,3,5,0.7396391302965175
89,3,7,0.6222669533612376
89,4,5,0.7012974811589467
89,5,6,0.30397755803716164
89,5,7,0.10027104139634163
89,6,9,0.9228597263736131
89,7,9,0.1517707499251815
89,8,9,0.7158736217822519
90,0,1,0.8927336362451986
90,0,3,0.6932662827010477
90,0,4,0.5777473686034255
90,0,6,0.750754993708725
90,0,8,0.5777620192863637
90,0,10,0.7565019701236796
90,1,2,0.7258688119328472
90,2,11,0.8861019033773074
90,3,5,0.26024595917688537
90,3,9,0.3517787638004808
90,4,11,0.3969445692924737
90,5,7,0.11763034301268935
90,6,7,0.15998096985614377
90,7,9,0.5488776121481456
90,8,11,0.13051242497011387
90,9,11,0.31353556425832374
90,10,11,0.554101731286835
91,0,1,0.2129152698608343
91,0,2,0.11065171831103579
91,0,3,0.9152094436109303
91,0,11,0.10847454744697183
91,1,6,0.6238515710595726
91,2,4,0.7715940108261321
91,2,5,0.9489014190815154
91,2,9,0.7966348307746883
91,3,5,0.7616156623211202
91,3,7,0.9641604159301925
91,3,8,0.796848392709462
91,3,10,0.31485963951941653
91,4,10,0.45356475477387503
91,5,7,0.8875351071704896
91,5,8,0.1402996807059873
91,6,12,0.8009640955508729
91,7,12,0.12852930500997323
91,8,10,0.210183079535494
91,9,12,0.43614751797911566
91,10,12,0.8699360650855941
91,11,12,0.7908034270161055
92,0,1,0.18424585164478663
92,0,2,0.2095771450516762
92,0,4,0.12382803747665101
92,0,8,0.7534861505938529
92,1,6,0.8797562048401381
92,1,7,0.11126473442301227
92,2,3,0.18253043545628944
92,3,7,0.4666617883624018
92,4,5,0.6034129606618224
92,5,9,0.9486862318912956
92,6,7,0.664055678651906
92,7,9,0.8507256925917037
92,8,9,0.6639321173215237
93,0,1,0.94969140913985
93,0,10,0.5220185365988391
93,1,2,0.8499324607364475
93,1,3,0.9353638374876745
93,1,4,0.563125875846087
93,1,9,0.3504280615433869
93,2,5,0.9929240658589937
93,2,6,0.7918823662195987
93,2,7,0.15737824126641675
93,3,4,0.9416057758641897
93,3,5,0.45595300546299533
93,3,6,0.45978796449118386
93,3,8,0.48280191032334685
93,3,9,0.1298033162481124
93,4,5,0.8637081071545457
93,4,6,0.6543636089091818
93,4,7,0.1261818031662182
93,4,9,0.9730861141838785
93,5,8,0.754062781041455
93,6,9,0.6891429801623542
93,7,8,0.25427770038346975
93,8,11,0.2632080071831165
93,9,11,0.3850968787177591
93,10,11,0.7851776904915951
94,0,1,0.5251939924067345
94,0,9,0.45502756010591316
94,1,2,0.7776754690839924
94,1,3,0.4055653685423072
94,1,4,0.8545751038582436
94,1,5,0.5656368459168232
94,1,6,0.4173643938347853
94,1,7,0.9601284210795789
94,2,3,0.5897378659589929
94,2,4,0.9212530393307826
94,2,6,0.30652766439557755
94,2,7,0.3174533897268573
94,3,4,0.914376797178383
94,3,5,0.35998034373998933
94,3,6,0.9638304626693248
94,3,8,0.6318220405037661
94,4,5,0.9093770157779466
94,5,6,0.823332226195268
94,6,7,0.47489970634902157
94,6,8,0.7945212729750696
94,7,10,0.9114873334444834
94,8,10,0.7173171158271388
94,9,10,0.49584287694850215
95,0,1,0.132186649004719
95,0,2,0.30376456392353074
95,0,5,0.47837816685734635
95,0,8,0.5931284942542973
95,1,3,0.8436070771200512
95,1,4,0.38046645041489435
95,1,6,0.9636185434000587
95,1,7,0.3051597871612553
95,2,4,0.20431340339352483
95,2,6,0.5031262165393684
95,2,7,0.7772859534871144
95,3,9,0.15365136470380103
95,4,7,0.322899500517467
95,5,6,0.6092010813135939
95,5,7,0.3616311147371303
95,6,7,0.7626949746619749
95,7,9,0.47273635063403296
95,8,9,0.8072523665158574
96,0,1,0.26233134694171717
96,0,2,0.9035998125036779
96,0,3,0.4475478184040552
96,0,6,0.3488411425851594
96,0,9,0.650072124860511
96,0,10,0.9024075778039429
96,1,4,0.49185070810098885
96,1,8,0.3059948691898197
96,2,5,0.13408620959660766
96,3,5,0.8840469710700775
96,3,8,0.9918296300166675
96,4,7,0.9216944595686504
96,4,8,0.816186580234068
96,5,11,0.8227434012841172
96,6,7,0.3876925883995568
96,6,8,0.7434061598082456
96,7,11,0.7685035266486713
96,8,11,0.49810688503883227
96,9,11,0.4768941216866349
96,10,11,0.6399266358923259
97,0,1,0.7188409340907508
97,0,2,0.9729926125164908
97,0,3,0.8546978702907128
97,0,10,0.5757438163834124
97,1,4,0.23714722811081754
97,1,5,0.49459626213825303
97,2,4,0.3797508236986368
97,3,11,0.7779777048875963
97,4,6,0.7720378326052044
97,4,7,0.3590913780897217
97,4,9,0.4542836229153988
97,5,11,0.56731695825771
97,6,7,0.19956270300136641
97,6,8,0.13550939740210075
97,7,9,0.4585990907648587
97,8,11,0.6206533102117752
97,9,11,0.12705161409119756
97,10,11,0.4235114373410841
98,0,1,0.4054566023492132
98,0,2,0.2346636479302321
98,0,4,0.5553621955153735
98,0,10,0.7794596363989879
98,1,8,0.3863544635614906
98,2,3,0.32248420837453773
98,2,6,0.28108888816134725
98,3,7,0.2754365999766311
98,3,8,0.2249272749519166
98,4,5,0.7804128853889428
98,4,7,0.3047299158335549
98,4,9,0.44912510793595717
