graph_id,node_id,node_degree,error
91,0,1,-0.44668788745111193
91,1,4,-2.558229296945377
91,2,3,-0.4088464073005724
91,3,3,-2.268367979763349
91,4,3,0.36902968835727046
91,5,3,-2.7391647099777003
91,6,1,-1.6892004442285815
91,7,2,-1.5465970211967441
91,8,3,-3.8268042781336375
91,9,1,0.23546314353613484
92,0,2,-0.8557545804834044
92,1,3,-0.8994067071318418
92,2,5,-0.934205246629436
92,3,4,0.040386226378322766
92,4,3,-0.10667262219893961
92,5,3,-0.706873394720229
92,6,4,-1.4002002677851737
92,7,2,0.2783927225335874
92,8,2,-0.6425839064566621
92,9,2,-1.7069100986192167
93,0,3,-1.0774233177771246
93,1,2,-1.2497255822671396
93,2,3,-0.3347620862815358
93,3,2,0.004005005437187618
93,4,3,1.905093333634598
93,5,3,-1.2788887909236237
93,6,5,0.5675205653778084
93,7,3,1.3173970086984488
93,8,4,-1.434306490352326
93,9,2,1.6264794503087547
94,0,4,0.775911604856293
94,1,3,1.2769959186608033
94,2,2,-1.352843328030617
94,3,0,0.7878954196296772
94,4,2,0.848974540119102
94,5,6,1.9761604291882091
94,6,2,0.6269593280303984
94,7,4,0.4551902425618044
94,8,2,1.2840359000931065
94,9,3,1.5881506751007037
95,0,2,1.2936926767132328
95,1,1,2.5888097706624738
95,2,2,-0.3448930878681795
95,3,4,2.7129703458564407
95,4,3,1.6044510366386135
95,5,2,0.11040645159382738
95,6,3,3.190850139582898
95,7,4,2.816669716179236
95,8,4,1.6273874642118604
95,9,1,1.4065698843552699
96,0,1,0.008997550542376033
96,1,4,0.3840898479164806
96,2,3,0.9214339362960551
96,3,4,1.876225030697127
96,4,2,2.4245329896878625
96,5,3,2.410460104839033
96,6,2,2.603419168139871
96,7,2,0.6248334227159004
96,8,1,0.6971224248898615
96,9,4,4.675076800751681
97,0,3,-0.9348091120668544
97,1,3,-0.6363414724579988
97,2,4,-1.3270336385088852
97,3,4,-0.43100799715343185
97,4,3,0.7168799489313862
97,5,5,-0.2744125203264298
97,6,2,-2.1554948055802092
97,7,3,-0.5402112967107943
97,8,3,0.15467768019760023
97,9,2,-1.6763720749929052
98,0,2,0.3601356660214752
98,1,3,-1.5295927537450185
98,2,3,-0.3046671320596803
98,3,2,0.09091013555645852
98,4,5,-2.441410217491699
98,5,3,-1.2232484849606007
98,6,3,1.5465623594918978
98,7,2,2.3404965001102016
98,8,2,-0.48552086657159804
98,9,5,-2.000430768663527
99,0,1,-0.9675672335549277
99,1,0,0.7595719320685183
99,2,2,0.8838257609525032
99,3,2,0.5253964731634444
99,4,2,1.2024142644398141
99,5,3,1.1606159526722482
99,6,3,0.7968841478331903
99,7,2,0.2648923030828071
99,8,2,2.042053370945105
99,9,3,1.4248163337445028
