graph_id,node_id,node_degree,error
76,4,6,0.6787129923036817
76,5,3,0.3592821638417921
76,6,3,1.1406492063988762
76,7,2,-1.248345718616783
76,8,5,0.6554591544860425
76,9,3,1.7953906366581054
76,10,2,-2.511382602712278
76,11,4,-1.3208269887013966
77,0,5,-1.5403518622654033
77,1,2,0.3074160124072185
77,2,2,-0.5484653858960217
77,3,4,-2.472633418760365
77,4,4,-1.2590419080632533
77,5,2,-4.15790284212705
77,6,2,-1.8357161905304493
77,7,3,-0.8604085920846952
77,8,5,-3.569268837684271
77,9,3,-4.189368561017062
77,10,2,-0.31491686811580455
77,11,4,-6.79228414223125
78,0,4,-1.589168454603281
78,1,3,-0.3732860083898946
78,2,5,-1.8170872100464845
78,3,2,0.5676489506815731
78,4,3,-0.4179592428046328
78,5,3,-2.0536822230736114
78,6,3,-1.5363272818739007
78,7,3,-1.8706838209120906
78,8,3,-2.5609654227358796
78,9,3,-1.9583373575302718
78,10,2,-1.8589232456098854
78,11,4,-3.548811252475815
79,0,5,1.0467141729375833
79,1,3,1.6734459955337742
79,2,3,3.488603199363447
79,3,3,0.6392004054004159
79,4,4,1.359886079509732
79,5,2,0.6119977634943383
79,6,5,0.5314152811021797
79,7,4,2.7087589608713953
79,8,2,0.27316796102951985
79,9,2,0.5278720506576906
79,10,2,0.8286838543650461
79,11,5,3.580010372653293
80,0,4,0.5060841541888033
80,1,3,-0.38737930772275453
80,2,5,2.6721006244166317
80,3,6,1.1040800314539285
80,4,3,0.38256082523874213
80,5,5,1.1244185722772018
80,6,4,4.786419400109718
80,7,4,2.6526199110968087
80,8,3,0.4412789491416357
80,9,6,5.8807592753447295
80,10,2,1.7146927909440957
80,11,3,6.909268253178325
81,0,3,-0.2951367635289024
81,1,2,-0.22476070770557283
81,2,6,1.1604755627510974
81,3,3,1.3960754650420024
81,4,3,0.03971585452289392
81,5,2,1.0021623537014868
81,6,3,1.8920895150865626
81,7,2,1.834023347015854
81,8,2,1.1882080729823126
81,9,4,3.7679162964405326
81,10,2,-0.3536458160247845
81,11,4,1.1960175254886223
82,0,3,-0.02061579797875987
82,1,4,-0.512895275534377
82,2,4,0.06557361153629956
82,3,3,-0.005963316593303278
82,4,2,0.5562676464849106
82,5,3,0.2805829176146438
82,6,3,0.14808040215952206
82,7,3,-1.6507822614968397
82,8,2,1.5759412122153726
82,9,3,0.1811085556750132
82,10,2,0.1643500716750209
82,11,4,-1.8499478554151287
83,0,3,0.7650962269620337
83,1,4,0.6515358009965343
83,2,3,-0.4401198177440695
83,3,4,0.17301119485719887
83,4,4,0.08448805713910475
83,5,4,-2.0245767978465374
83,6,3,-2.0922402900491948
83,7,2,-0.8668706268487336
83,8,3,-3.8458603304067274
83,9,4,-1.000057107559395
83,10,2,-0.7893194235833866
83,11,4,-3.4721951167709473
84,0,6,-1.7379187100093794
84,1,4,-2.08855417829571
84,2,2,-2.6597157026582092
84,3,3,0.28335571021767597
84,4,2,0.6144381553800189
84,5,3,-0.0782150472031995
84,6,3,-1.1683034286916563
84,7,2,-0.31791177189121506
84,8,3,-1.2689194588279225
84,9,3,-0.8679016222521495
84,10,2,-0.6323620271250807
84,11,5,-0.7662812995344845
85,0,5,0.4226722144247523
85,1,2,1.2737484069081924
85,2,4,-0.4794110582870763
85,3,3,-0.890904449792941
85,4,4,-1.9841431798497893
85,5,3,1.028440308407082
85,6,2,0.1876794389331111
85,7,3,-0.5517105816433162
85,8,3,-0.48618577403294505
85,9,4,-1.996924264786536
85,10,2,0.5071223311048313
85,11,5,-1.4509462105800355
86,0,5,-0.06897608572151599
86,1,2,-0.13905461486348777
86,2,2,-0.2311963554119712
86,3,3,-0.3250392216728472
86,4,3,0.2875257351375299
86,5,2,-0.5011914509710481
86,6,2,-1.1787321636295296
86,7,2,-1.0860004779554961
86,8,4,-0.9695738652548174
86,9,2,-1.778921642246897
86,10,2,0.9441848381710581
86,11,3,-0.458908890438647
87,0,3,-0.4319717928731476
87,1,2,0.9845773712645359
87,2,5,0.5290556798847511
87,3,3,0.7602820783299116
87,4,2,0.5097688805893239
87,5,2,-0.8088438050062847
87,6,2,1.4411555730930397
87,7,3,1.3447139372885102
87,8,2,-0.29397867145630985
87,9,2,0.9037808652513655
87,10,2,-0.6796657779948196
87,11,6,0.3033379321634304
88,0,5,-0.23317223666228712
88,1,3,-1.2521995185435393
88,2,3,-1.0841284745130169
88,3,2,0.11020218174701904
88,4,3,-1.615930338913206
88,5,2,-1.0249671896757537
88,6,3,-2.8572081961838753
88,7,2,0.9131658069011043
88,8,4,-4.508653220892123
88,9,5,-6.1898849302259205
88,10,2,-1.084131372586836
88,11,2,-4.216018781122468
89,0,4,1.3788481887799349
89,1,5,-1.5294566979815625
89,2,2,-0.020632245040104184
89,3,3,-1.7920531626831884
89,4,2,1.7274999498056645
89,5,3,-1.8635209441615124
89,6,3,-1.9516875513014038
89,7,2,-1.1908661932390956
89,8,4,-2.2535172892277426
89,9,2,-2.0324138905475615
89,10,2,-1.8830858644232844
89,11,4,-3.697365560582978
90,0,4,-0.5372907653096637
90,1,2,0.7604921505143801
90,2,4,0.5063044160709941
90,3,3,-1.5972900415549556
90,4,2,-0.12361972166599253
90,5,5,0.012570912927451564
90,6,2,-0.6965225166068874
90,7,4,-0.5292918681545041
90,8,2,-0.16055231844978923
90,9,3,0.5726400422101505
90,10,2,-0.3036975937790527
90,11,5,0.704959010485458
91,0,5,-1.4623734017857424
91,1,2,-0.9304664916046891
91,2,3,-2.3847599775820405
91,3,3,0.4498870637244358
91,4,3,0.3175021934101481
91,5,2,-1.2228910311363346
91,6,2,-1.7025082181127797
91,7,5,-2.826088098404243
91,8,2,-2.4561048552721014
91,9,4,-3.578424677164026
91,10,2,1.4482760555035192
91,11,3,-4.339170139131574
92,0,4,-0.5298366177640145
92,1,4,0.9892755704160031
92,2,2,1.190404052360441
92,3,3,0.7450789077273562
92,4,2,2.1892195365599827
92,5,2,0.20277547712378383
92,6,2,0.8113529871594394
92,7,4,1.290590287825275
92,8,2,0.908725900599966
92,9,6,1.1062173043705714
92,10,2,0.8124163034635989
92,11,3,2.829328319575133
93,0,4,0.7211661715189375
93,1,5,1.625755159549749
93,2,2,-0.9195076247159303
93,3,3,0.2132894379687835
93,4,3,0.8452727563981697
93,5,2,-0.2973033167503105
93,6,2,1.4264264436744827
93,7,4,1.017821148389564
93,8,4,2.5837590494013676
93,9,2,-0.32682744876124187
93,10,2,0.668046074021541
93,11,5,2.6624739204251378
94,0,6,-0.6110991372700798
94,1,2,0.22678568221054113
94,2,3,-0.5339024453917351
94,3,2,-1.3701244789833673
94,4,3,-0.43998845809957254
94,5,3,-0.5329606503767635
94,6,2,-0.9347219468605554
94,7,3,-2.476082914212917
94,8,3,0.8589758030668949
94,9,2,-0.5083063215084367
94,10,2,0.6339374347048947
94,11,5,-2.5018271370840552
95,0,4,-0.19265702851039074
95,1,3,-0.07498031551651209
95,2,3,0.8593892110451886
95,3,2,0.36279032880169493
95,4,2,1.2146060193452992
95,5,2,-0.06479679699724167
95,6,3,1.0181565629245841
95,7,3,1.0903902039468707
95,8,2,-0.08216176044508955
95,9,2,-0.15810440837106476
95,10,2,0.45820705215746665
95,11,4,0.7230283046442729
96,0,4,1.4659188733250845
96,1,2,1.0415370968226045
96,2,4,0.9265900487191004
96,3,4,-0.5029665418890643
96,4,3,0.402685312562862
96,5,2,-0.1372472091795605
96,6,2,-0.20444982027276268
96,7,3,0.6671845709516446
96,8,3,0.698599939683452
96,9,3,-0.9895724724433302
96,10,2,1.2400785889998351
96,11,4,-0.26600193229675334
97,0,5,0.7496335260576062
97,1,2,-0.2431217808410394
97,2,5,-0.3991958718585479
97,3,2,-0.9044784576721178
97,4,2,-0.380784504791684
97,5,2,-0.12151358911372276
97,6,2,0.8298918494638264
97,7,2,-0.28845029190775695
97,8,2,-0.7835379658357099
97,9,3,-1.2152811541874757
97,10,2,-0.6850842179671388
97,11,7,-1.7402806258989902
98,0,5,0.7500993637949538
98,1,2,0.41519199438045473
98,2,4,1.7954479533410974
98,3,3,-1.2238443852200434
98,4,4,1.1066714163089888
98,5,2,1.2247328093306658
98,6,2,-1.9928350639996244
98,7,3,-0.7101740605878996
98,8,3,0.8276316635762191
98,9,2,0.5127908926112501
98,10,2,1.6015739844015573
98,11,6,-2.0459522102363064
99,0,7,0.4346202251320888
99,1,2,0.8667099506938553
99,2,3,-0.1907526038559981
99,3,2,2.152960074350433
99,4,3,-1.0785228885269735
99,5,4,0.6218868390341274
99,6,2,-0.15484517034570755
99,7,4,0.6326540736020566
99,8,2,-0.20473765501895083
99,9,2,0.5664567892971426
99,10,2,-1.4108631049341
99,11,5,0.9378789671747292
